Flyplass,ICAO,IATA,airline,flight_id,dom_int,schedule_time,arr_dep,airport,via_airport,gate,code,time,uniqueID,delayed,check_in,delayed_minutes
Oslo lufthavn,ENGM,OSL,DY,DY390,D,2020-01-19T18:45:00Z,D,TOS,NA,A15,D,2020-01-19T18:56:00Z,9060447,1,3,11
Oslo lufthavn,ENGM,OSL,DY,DY648,D,2020-01-19T18:50:00Z,D,BGO,NA,A14,D,2020-01-19T18:44:00Z,9060581,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK1475,S,2020-01-19T18:55:00Z,D,CPH,NA,D5,D,2020-01-19T18:48:00Z,9017199,1,6 8,-7
Oslo lufthavn,ENGM,OSL,SK,SK320,D,2020-01-19T18:55:00Z,D,HAU,NA,B2,D,2020-01-19T18:52:00Z,9060858,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY356,D,2020-01-19T19:00:00Z,D,BOO,NA,A12,D,2020-01-19T19:31:00Z,9060419,1,3,31
Oslo lufthavn,ENGM,OSL,DY,DY436,D,2020-01-19T19:00:00Z,D,MOL,NA,A19,D,2020-01-19T19:01:00Z,9060485,1,3,1
Oslo lufthavn,ENGM,OSL,DY,DY418,D,2020-01-19T19:00:00Z,D,AES,NA,A21,D,2020-01-19T18:57:00Z,9060475,1,3,-3
Oslo lufthavn,ENGM,OSL,DY,DY196,D,2020-01-19T19:00:00Z,D,HAU,NA,C4,D,2020-01-19T18:54:00Z,9060371,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK380,D,2020-01-19T19:05:00Z,D,TRD,NA,A6,D,2020-01-19T19:09:00Z,9060892,1,6 8,4
Oslo lufthavn,ENGM,OSL,DY,DY338,D,2020-01-19T19:15:00Z,D,BDU,NA,A10,D,2020-01-19T19:19:00Z,9060405,1,3,4
Oslo lufthavn,ENGM,OSL,SK,SK297,D,2020-01-19T19:25:00Z,D,BGO,NA,C7,D,2020-01-19T19:33:00Z,9060848,1,6 8,8
Oslo lufthavn,ENGM,OSL,SK,SK1488,S,2020-01-19T19:30:00Z,D,ARN,NA,D1,D,2020-01-19T19:35:00Z,9060764,1,6 8,5
Oslo lufthavn,ENGM,OSL,SK,SK382,D,2020-01-19T19:45:00Z,D,TRD,NA,A4,D,2020-01-19T19:39:00Z,9060894,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY280,D,2020-01-19T19:50:00Z,D,KRS,NA,A15,D,2020-01-19T19:43:00Z,9060381,1,3,-7
Oslo lufthavn,ENGM,OSL,SK,SK1923,S,2020-01-19T19:50:00Z,D,AAL,NA,E13,D,2020-01-19T19:59:00Z,9060780,1,6 8,9
Oslo lufthavn,ENGM,OSL,SK,SK4051,D,2020-01-19T19:55:00Z,D,SVG,NA,B5,D,2020-01-19T20:00:00Z,9060916,1,6 8,5
Oslo lufthavn,ENGM,OSL,SK,SK4438,D,2020-01-19T19:55:00Z,D,TOS,NA,C9,D,2020-01-19T19:53:00Z,9061004,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK2309,D,2020-01-19T19:55:00Z,D,KSU,NA,A14,D,2020-01-19T19:46:00Z,9060799,1,6 8,-9
Oslo lufthavn,ENGM,OSL,DY,DY776,D,2020-01-19T20:00:00Z,D,TRD,NA,B4,D,2020-01-19T19:53:00Z,9060632,1,3,-7
Oslo lufthavn,ENGM,OSL,DY,DY634,D,2020-01-19T20:00:00Z,D,BGO,NA,C6,D,2020-01-19T19:52:00Z,9060567,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK4126,D,2020-01-19T20:00:00Z,D,BOO,NA,B1,D,2020-01-19T20:00:00Z,8997236,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY4120,S,2020-01-19T20:10:00Z,D,ARN,NA,D8,D,2020-01-19T20:01:00Z,9060466,1,3,-9
Oslo lufthavn,ENGM,OSL,WF,WF139,D,2020-01-19T20:20:00Z,D,FRO,NA,A26,D,2020-01-19T20:05:00Z,9061186,1,6 8,-15
Oslo lufthavn,ENGM,OSL,WF,WF199,D,2020-01-19T20:20:00Z,D,FDE,NA,A27,D,2020-01-19T20:08:00Z,9061252,1,6 8,-12
Oslo lufthavn,ENGM,OSL,WF,WF179,D,2020-01-19T20:20:00Z,D,HOV,NA,A25,D,2020-01-19T20:16:00Z,9061232,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK324,D,2020-01-19T20:30:00Z,D,HAU,NA,C3,D,2020-01-19T20:15:00Z,9082441,1,6 8,-15
Oslo lufthavn,ENGM,OSL,SK,SK386,D,2020-01-19T20:45:00Z,D,TRD,NA,A10,D,2020-01-19T20:42:00Z,8975385,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY1932,I,2020-01-19T21:00:00Z,D,DXB,PFO,F12,D,2020-01-19T21:24:00Z,9090826,1,3,24
Oslo lufthavn,ENGM,OSL,SK,SK848,S,2020-01-20T04:00:00Z,D,ARN,NA,E11,D,2020-01-20T03:55:00Z,9063576,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK1461,S,2020-01-20T04:05:00Z,D,CPH,NA,E9,D,2020-01-20T04:05:00Z,9063102,1,6 8,0
Oslo lufthavn,ENGM,OSL,WF,WF050,D,2020-01-20T04:10:00Z,D,RRS,NA,A23,D,2020-01-20T04:05:00Z,9063683,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK1459,S,2020-01-20T04:20:00Z,D,CPH,NA,D1,D,2020-01-20T04:14:00Z,9063100,1,6 8,-6
Oslo lufthavn,ENGM,OSL,KL,KL1140,S,2020-01-20T04:30:00Z,D,AMS,NA,D5,D,2020-01-20T04:25:00Z,8932754,1,8,-5
Oslo lufthavn,ENGM,OSL,SK,SK844,S,2020-01-20T04:45:00Z,D,ARN,NA,D3,D,2020-01-20T04:39:00Z,9063574,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY802,S,2020-01-20T04:50:00Z,D,ARN,NA,D2,D,2020-01-20T04:47:00Z,9062936,1,3,-3
Oslo lufthavn,ENGM,OSL,SK,SK330,D,2020-01-20T04:55:00Z,D,TRD,NA,A6,D,2020-01-20T04:46:00Z,9063253,1,6 8,-9
Oslo lufthavn,ENGM,OSL,SK,SK4007,D,2020-01-20T05:00:00Z,D,SVG,NA,A8,D,2020-01-20T04:57:00Z,9063303,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY522,D,2020-01-20T05:00:00Z,D,SVG,NA,A15,D,2020-01-20T04:53:00Z,9062795,1,3,-7
Oslo lufthavn,ENGM,OSL,DY,DY602,D,2020-01-20T05:00:00Z,D,BGO,NA,A19,D,2020-01-20T04:48:00Z,9062839,1,3,-12
Oslo lufthavn,ENGM,OSL,DY,DY740,D,2020-01-20T05:00:00Z,D,TRD,NA,C6,D,2020-01-20T04:51:00Z,9062888,1,3,-9
Oslo lufthavn,ENGM,OSL,SK,SK249,D,2020-01-20T05:05:00Z,D,BGO,NA,A4,D,2020-01-20T05:04:00Z,9063181,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK1463,S,2020-01-20T05:10:00Z,D,CPH,NA,E9,D,2020-01-20T05:08:00Z,9063104,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY804,S,2020-01-20T05:30:00Z,D,ARN,NA,D11,D,2020-01-20T05:21:00Z,9062938,1,3,-9
Oslo lufthavn,ENGM,OSL,DY,DY932,S,2020-01-20T05:30:00Z,D,CPH,NA,D4,D,2020-01-20T05:26:00Z,9062948,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY1102,S,2020-01-20T05:35:00Z,D,SXF,NA,E6,D,2020-01-20T05:50:00Z,9062585,1,3,15
Oslo lufthavn,ENGM,OSL,SK,SK205,D,2020-01-20T05:40:00Z,D,KRS,NA,A2,D,2020-01-20T05:36:00Z,9063140,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK482,S,2020-01-20T05:40:00Z,D,ARN,NA,E8,D,2020-01-20T05:35:00Z,9063543,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK803,I,2020-01-20T05:45:00Z,D,LHR,NA,F18,D,2020-01-20T05:51:00Z,9063554,1,6 8,6
Oslo lufthavn,ENGM,OSL,DY,DY402,D,2020-01-20T05:45:00Z,D,AES,NA,A14,D,2020-01-20T05:36:00Z,9062763,1,3,-9
Oslo lufthavn,ENGM,OSL,WF,WF183,D,2020-01-20T05:50:00Z,D,FDE,NA,A24,D,2020-01-20T05:48:00Z,9063807,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK451,S,2020-01-20T05:55:00Z,D,CPH,NA,E2,D,2020-01-20T06:22:00Z,9063475,1,6 8,27
Oslo lufthavn,ENGM,OSL,SK,SK2301,D,2020-01-20T05:55:00Z,D,KSU,NA,A10,D,2020-01-20T05:50:00Z,9063162,1,6 8,-5
Oslo lufthavn,ENGM,OSL,WF,WF123,D,2020-01-20T05:55:00Z,D,FRO,NA,A27,D,2020-01-20T05:55:00Z,9063725,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY742,D,2020-01-20T06:00:00Z,D,TRD,NA,B6,D,2020-01-20T05:58:00Z,9062892,1,3,-2
Oslo lufthavn,ENGM,OSL,DY,DY524,D,2020-01-20T06:00:00Z,D,SVG,NA,A19,D,2020-01-20T06:02:00Z,9062799,1,3,2
Oslo lufthavn,ENGM,OSL,SK,SK251,D,2020-01-20T06:00:00Z,D,BGO,NA,A6,D,2020-01-20T05:56:00Z,9063183,1,6 8,-4
Oslo lufthavn,ENGM,OSL,WF,WF163,D,2020-01-20T06:00:00Z,D,HOV,NA,A26,D,2020-01-20T06:00:00Z,9063783,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK332,D,2020-01-20T06:05:00Z,D,TRD,NA,A21,D,2020-01-20T06:10:00Z,9063255,1,6 8,5
Oslo lufthavn,ENGM,OSL,SK,SK4516,D,2020-01-20T06:05:00Z,D,MOL,NA,A22,D,2020-01-20T06:00:00Z,9063478,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK821,S,2020-01-20T06:05:00Z,D,AMS,NA,D1,D,2020-01-20T06:00:00Z,9063567,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK4406,D,2020-01-20T06:05:00Z,D,TOS,NA,A12,D,2020-01-20T06:06:00Z,9063431,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK1925,S,2020-01-20T06:10:00Z,D,AAR,NA,E9,D,2020-01-20T05:58:00Z,9063135,1,6 8,-12
Oslo lufthavn,ENGM,OSL,SK,SK4743,S,2020-01-20T06:15:00Z,D,BRU,NA,D7,D,2020-01-20T06:19:00Z,9063535,1,6 8,4
Oslo lufthavn,ENGM,OSL,SK,SK1314,D,2020-01-20T06:15:00Z,D,AES,NA,B7,D,2020-01-20T06:18:00Z,9063079,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK308,D,2020-01-20T06:15:00Z,D,HAU,NA,B3,D,2020-01-20T06:25:00Z,9063237,1,6 8,10
Oslo lufthavn,ENGM,OSL,DY,DY422,D,2020-01-20T06:20:00Z,D,MOL,NA,B5,D,2020-01-20T06:17:00Z,9062783,1,3,-3
Oslo lufthavn,ENGM,OSL,WF,WF143,D,2020-01-20T06:25:00Z,D,OSL,"SOG,SDN",A23,D,2020-01-20T06:23:00Z,9063747,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK4011,D,2020-01-20T06:25:00Z,D,SVG,NA,A15,D,2020-01-20T06:25:00Z,9063309,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY370,D,2020-01-20T06:30:00Z,D,TOS,NA,A4,D,2020-01-20T06:24:00Z,9062741,1,3,-6
Oslo lufthavn,ENGM,OSL,WF,WF326,S,2020-01-20T06:30:00Z,D,GOT,NA,E3,D,2020-01-20T06:27:00Z,9063846,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY340,D,2020-01-20T06:30:00Z,D,BOO,NA,A20,D,2020-01-20T06:28:00Z,9062709,1,3,-2
Oslo lufthavn,ENGM,OSL,DY,DY182,D,2020-01-20T06:30:00Z,D,HAU,NA,B1,D,2020-01-20T06:21:00Z,9062653,1,3,-9
Oslo lufthavn,ENGM,OSL,DY,DY4104,S,2020-01-20T06:30:00Z,D,ARN,NA,E15,D,2020-01-20T06:22:00Z,9062770,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK4104,D,2020-01-20T06:35:00Z,D,BOO,NA,B8,D,2020-01-20T06:37:00Z,9063355,1,6 8,2
Oslo lufthavn,ENGM,OSL,DY,DY270,D,2020-01-20T06:35:00Z,D,KRS,NA,A2,D,2020-01-20T06:30:00Z,9062669,1,3,-5
Oslo lufthavn,ENGM,OSL,SK,SK4082,D,2020-01-20T06:35:00Z,D,EVE,NA,A8,D,2020-01-20T06:30:00Z,9063349,1,6 8,-5
Oslo lufthavn,ENGM,OSL,DY,DY1494,S,2020-01-20T06:40:00Z,D,CDG,NA,D8,D,2020-01-20T06:45:00Z,9062621,1,3,5
Oslo lufthavn,ENGM,OSL,SK,SK1901,S,2020-01-20T06:40:00Z,D,BLL,NA,E7,D,2020-01-20T06:40:00Z,9063127,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK480,S,2020-01-20T06:40:00Z,D,ARN,NA,E8,D,2020-01-20T06:45:00Z,9063541,1,6 8,5
Oslo lufthavn,ENGM,OSL,SK,SK4613,I,2020-01-20T06:45:00Z,D,ABZ,NA,F25,D,2020-01-20T06:59:00Z,9063527,1,6 8,14
Oslo lufthavn,ENGM,OSL,SK,SK816,S,2020-01-20T06:45:00Z,D,DUS,NA,D3,D,2020-01-20T06:52:00Z,9063563,1,6 8,7
Oslo lufthavn,ENGM,OSL,SK,SK4472,D,2020-01-20T06:50:00Z,D,KKN,NA,A14,D,2020-01-20T06:55:00Z,9063459,1,6 8,5
Oslo lufthavn,ENGM,OSL,DY,DY744,D,2020-01-20T06:55:00Z,D,TRD,NA,A21,D,2020-01-20T06:52:00Z,9062894,1,3,-3
Oslo lufthavn,ENGM,OSL,DY,DY526,D,2020-01-20T06:55:00Z,D,SVG,NA,A22,D,2020-01-20T06:55:00Z,9062803,1,3,0
Oslo lufthavn,ENGM,OSL,SK,SK4755,S,2020-01-20T06:55:00Z,D,FRA,NA,D5,D,2020-01-20T06:54:00Z,9052605,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY360,D,2020-01-20T06:55:00Z,D,EVE,NA,B2,D,2020-01-20T07:02:00Z,9062725,1,3,7
Oslo lufthavn,ENGM,OSL,DY,DY310,D,2020-01-20T07:00:00Z,D,KKN,NA,B4,D,2020-01-20T06:58:00Z,9062681,1,3,-2
Oslo lufthavn,ENGM,OSL,SK,SK336,D,2020-01-20T07:00:00Z,D,TRD,NA,B6,D,2020-01-20T06:59:00Z,8997240,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY606,D,2020-01-20T07:00:00Z,D,BGO,NA,B5,D,2020-01-20T07:09:00Z,9062845,1,3,9
Oslo lufthavn,ENGM,OSL,DY,DY330,D,2020-01-20T07:00:00Z,D,BDU,NA,A12,D,2020-01-20T06:54:00Z,9062697,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK4422,D,2020-01-20T07:05:00Z,D,TOS,NA,A19,D,2020-01-20T07:11:00Z,8997248,1,6 8,6
Oslo lufthavn,ENGM,OSL,SK,SK4829,S,2020-01-20T07:05:00Z,D,HAM,NA,D9,D,2020-01-20T07:09:00Z,9063544,1,6 8,4
Oslo lufthavn,ENGM,OSL,SK,SK4015,D,2020-01-20T07:05:00Z,D,SVG,NA,A10,D,2020-01-20T07:04:00Z,9063313,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY1718,S,2020-01-20T07:10:00Z,D,MAD,NA,D6,D,2020-01-20T07:12:00Z,9062645,1,3,2
Oslo lufthavn,ENGM,OSL,SK,SK455,S,2020-01-20T07:15:00Z,D,CPH,NA,E2,D,2020-01-20T07:10:00Z,9063494,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK255,D,2020-01-20T07:15:00Z,D,BGO,NA,B3,D,2020-01-20T07:14:00Z,9063187,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK211,D,2020-01-20T07:20:00Z,D,KRS,NA,B7,D,2020-01-20T07:22:00Z,9063146,1,6 8,2
Oslo lufthavn,ENGM,OSL,KL,KL1142,S,2020-01-20T07:20:00Z,D,AMS,NA,E7,D,2020-01-20T07:21:00Z,9062983,1,8,1
Oslo lufthavn,ENGM,OSL,DY,DY1740,S,2020-01-20T07:20:00Z,D,BCN,NA,D2,D,2020-01-20T07:13:00Z,9062647,1,3,-7
Oslo lufthavn,ENGM,OSL,SK,SK864,S,2020-01-20T07:25:00Z,D,ARN,NA,E13,D,2020-01-20T07:20:00Z,9063578,1,6 8,-5
Oslo lufthavn,ENGM,OSL,DY,DY320,D,2020-01-20T07:30:00Z,D,ALF,NA,A6,D,2020-01-20T07:22:00Z,9062685,1,3,-8
Oslo lufthavn,ENGM,OSL,DY,DY1632,S,2020-01-20T07:30:00Z,D,VIE,NA,E6,D,2020-01-20T07:37:00Z,9062633,1,3,7
Oslo lufthavn,ENGM,OSL,DY,DY1502,S,2020-01-20T07:30:00Z,D,PRG,NA,D8,D,2020-01-20T07:28:00Z,9062627,1,3,-2
Oslo lufthavn,ENGM,OSL,SK,SK955,I,2020-01-20T07:30:00Z,D,MIA,NA,F19,D,2020-01-20T07:35:00Z,8991091,1,7,5
Oslo lufthavn,ENGM,OSL,DY,DY1020,S,2020-01-20T07:30:00Z,D,WAW,NA,D4,D,2020-01-20T07:26:00Z,9062567,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY396,I,2020-01-20T07:45:00Z,D,LYR,NA,F15,D,2020-01-20T07:41:00Z,9062757,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK841,S,2020-01-20T07:50:00Z,D,ZRH,NA,D10,D,2020-01-20T07:49:00Z,9063571,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK1455,S,2020-01-20T08:00:00Z,D,CPH,NA,D5,D,2020-01-20T08:00:00Z,9063097,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY1040,S,2020-01-20T08:00:00Z,D,KRK,NA,D9,D,2020-01-20T07:54:00Z,9062571,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK4017,D,2020-01-20T08:00:00Z,D,SVG,NA,A8,D,2020-01-20T07:59:00Z,9063317,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK4759,S,2020-01-20T08:10:00Z,D,MUC,NA,D1,D,2020-01-20T08:07:00Z,8969502,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY608,D,2020-01-20T08:40:00Z,D,BGO,NA,A8,D,2020-01-20T08:52:00Z,9062849,1,3,12
Oslo lufthavn,ENGM,OSL,DY,DY752,D,2020-01-20T08:40:00Z,D,TRD,NA,A14,D,2020-01-20T08:35:00Z,9062904,1,3,-5
Oslo lufthavn,ENGM,OSL,SK,SK4106,D,2020-01-20T08:40:00Z,D,BOO,NA,A10,D,2020-01-20T08:36:00Z,8975393,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY1550,S,2020-01-20T08:45:00Z,D,BUD,NA,D8,D,2020-01-20T08:37:00Z,9062631,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK257,D,2020-01-20T08:50:00Z,D,BGO,NA,A20,D,2020-01-20T08:44:00Z,9063189,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY1060,S,2020-01-20T08:50:00Z,D,TLL,NA,D7,D,2020-01-20T08:45:00Z,9062579,1,3,-5
Oslo lufthavn,ENGM,OSL,DY,DY1816,S,2020-01-20T08:50:00Z,D,LPA,NA,D6,D,2020-01-20T08:46:00Z,9062651,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK4609,I,2020-01-20T08:55:00Z,D,MAN,NA,F18,D,2020-01-20T08:55:00Z,9063523,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK484,S,2020-01-20T08:55:00Z,D,ARN,NA,D11,D,2020-01-20T08:49:00Z,9063547,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY1348,I,2020-01-20T09:00:00Z,D,MAN,NA,F25,D,2020-01-20T08:58:00Z,9062615,1,3,-2
Oslo lufthavn,ENGM,OSL,SK,SK837,S,2020-01-20T09:00:00Z,D,CDG,NA,E11,D,2020-01-20T08:58:00Z,9063570,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK338,D,2020-01-20T09:00:00Z,D,TRD,NA,A4,D,2020-01-20T09:00:00Z,9063257,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY1828,S,2020-01-20T09:00:00Z,D,ACE,NA,D2,D,2020-01-20T08:56:00Z,9062655,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK4490,I,2020-01-20T09:20:00Z,D,LYR,NA,F16,D,2020-01-20T09:39:00Z,9063471,1,6 8,19
Oslo lufthavn,ENGM,OSL,DY,DY1072,S,2020-01-20T09:20:00Z,D,RIX,NA,D4,D,2020-01-20T09:21:00Z,9062581,1,3,1
Oslo lufthavn,ENGM,OSL,DY,DY1156,S,2020-01-20T09:20:00Z,D,MUC,NA,E9,D,2020-01-20T09:16:00Z,9062593,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY1640,I,2020-01-20T09:25:00Z,D,EDI,NA,F13,D,2020-01-20T09:21:00Z,9062637,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK4416,D,2020-01-20T09:25:00Z,D,TOS,NA,A12,D,2020-01-20T09:54:00Z,9063439,1,6 8,29
Oslo lufthavn,ENGM,OSL,DY,DY1052,S,2020-01-20T09:30:00Z,D,GDN,NA,D1,D,2020-01-20T09:26:00Z,9062577,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK1467,S,2020-01-20T09:40:00Z,D,CPH,NA,D5,D,2020-01-20T09:37:00Z,9063107,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY812,S,2020-01-20T09:50:00Z,D,ARN,NA,D3,D,2020-01-20T09:42:00Z,9062940,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK4546,D,2020-01-20T10:00:00Z,D,ALF,NA,B6,D,2020-01-20T09:59:00Z,9063492,1,6 8,-1
Oslo lufthavn,ENGM,OSL,WF,WF187,D,2020-01-20T10:00:00Z,D,FDE,NA,A24,D,2020-01-20T09:55:00Z,9063811,1,6 8,-5
Oslo lufthavn,ENGM,OSL,DY,DY532,D,2020-01-20T10:00:00Z,D,SVG,NA,A14,D,2020-01-20T10:03:00Z,9062807,1,3,3
Oslo lufthavn,ENGM,OSL,DY,DY1104,S,2020-01-20T10:10:00Z,D,SXF,NA,D2,D,2020-01-20T10:14:00Z,9062587,1,3,4
Oslo lufthavn,ENGM,OSL,WF,WF127,D,2020-01-20T10:30:00Z,D,FRO,NA,A26,D,2020-01-20T10:51:00Z,9063729,1,6 8,21
Oslo lufthavn,ENGM,OSL,DY,DY374,D,2020-01-20T10:30:00Z,D,TOS,NA,A19,D,2020-01-20T10:31:00Z,9062747,1,3,1
Oslo lufthavn,ENGM,OSL,KL,KL1144,S,2020-01-20T10:40:00Z,D,AMS,NA,D9,D,2020-01-20T10:40:00Z,9062985,1,8,0
Oslo lufthavn,ENGM,OSL,WF,WF149,D,2020-01-20T10:40:00Z,D,OSL,SOG,NA,D,2020-01-20T10:49:00Z,9096529,1,NA,9
Oslo lufthavn,ENGM,OSL,SK,SK868,S,2020-01-20T10:45:00Z,D,ARN,NA,D6,D,2020-01-20T10:39:00Z,9063580,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK342,D,2020-01-20T10:45:00Z,D,TRD,NA,A2,D,2020-01-20T10:42:00Z,9063263,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK4112,D,2020-01-20T10:50:00Z,D,BOO,NA,A10,D,2020-01-20T10:51:00Z,9063359,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK1320,D,2020-01-20T11:00:00Z,D,AES,NA,A12,D,2020-01-20T10:53:00Z,9063083,1,6 8,-7
Oslo lufthavn,ENGM,OSL,SK,SK4025,D,2020-01-20T11:10:00Z,D,SVG,NA,A6,D,2020-01-20T11:07:00Z,9063323,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY1126,S,2020-01-20T11:10:00Z,D,HAM,NA,D4,D,2020-01-20T11:09:00Z,9062591,1,3,-1
Oslo lufthavn,ENGM,OSL,SK,SK805,I,2020-01-20T11:10:00Z,D,LHR,NA,F13,D,2020-01-20T11:30:00Z,9063556,1,6 8,20
Oslo lufthavn,ENGM,OSL,DY,DY754,D,2020-01-20T11:20:00Z,D,TRD,NA,A14,D,2020-01-20T11:09:00Z,9062906,1,3,-11
Oslo lufthavn,ENGM,OSL,DY,DY612,D,2020-01-20T11:20:00Z,D,BGO,NA,A19,D,2020-01-20T11:11:00Z,9062855,1,3,-9
Oslo lufthavn,ENGM,OSL,DY,DY362,D,2020-01-20T11:25:00Z,D,EVE,NA,A8,D,2020-01-20T11:28:00Z,9062729,1,3,3
Oslo lufthavn,ENGM,OSL,SK,SK344,D,2020-01-20T11:30:00Z,D,TRD,NA,A21,D,2020-01-20T11:33:00Z,9063267,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK1469,S,2020-01-20T11:35:00Z,D,CPH,NA,D3,D,2020-01-20T11:34:00Z,9094081,1,NA,-1
Oslo lufthavn,ENGM,OSL,SK,SK267,D,2020-01-20T11:35:00Z,D,BGO,NA,A4,D,2020-01-20T11:55:00Z,9063195,1,6 8,20
Oslo lufthavn,ENGM,OSL,DY,DY940,S,2020-01-20T11:45:00Z,D,CPH,NA,D5,D,2020-01-20T11:38:00Z,9062950,1,3,-7
Oslo lufthavn,ENGM,OSL,SK,SK4418,D,2020-01-20T12:05:00Z,D,TOS,NA,B5,D,2020-01-20T12:10:00Z,8969503,1,6 8,5
Oslo lufthavn,ENGM,OSL,SK,SK312,D,2020-01-20T12:05:00Z,D,HAU,NA,A10,D,2020-01-20T11:58:00Z,9063243,1,6 8,-7
Oslo lufthavn,ENGM,OSL,DY,DY7201,I,2020-01-20T12:15:00Z,D,BKK,NA,F12,D,2020-01-20T12:15:00Z,9062886,1,2,0
Oslo lufthavn,ENGM,OSL,DY,DY534,D,2020-01-20T12:25:00Z,D,SVG,NA,A12,D,2020-01-20T12:15:00Z,9062809,1,3,-10
Oslo lufthavn,ENGM,OSL,SK,SK215,D,2020-01-20T12:25:00Z,D,KRS,NA,B2,D,2020-01-20T12:54:00Z,9063150,1,6 8,29
Oslo lufthavn,ENGM,OSL,SK,SK354,D,2020-01-20T12:40:00Z,D,TRD,NA,A20,D,2020-01-20T12:33:00Z,9063273,1,6 8,-7
Oslo lufthavn,ENGM,OSL,SK,SK1322,D,2020-01-20T12:40:00Z,D,AES,NA,C1,D,2020-01-20T12:36:00Z,9063087,1,6 8,-4
Oslo lufthavn,ENGM,OSL,WF,WF173,D,2020-01-20T12:40:00Z,D,HOV,NA,A26,D,2020-01-20T12:39:00Z,9063789,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK269,D,2020-01-20T12:45:00Z,D,BGO,NA,C9,D,2020-01-20T12:44:00Z,9063197,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY756,D,2020-01-20T12:45:00Z,D,TRD,NA,C7,D,2020-01-20T12:43:00Z,9062908,1,3,-2
Oslo lufthavn,ENGM,OSL,DY,DY334,D,2020-01-20T12:45:00Z,D,BDU,NA,C5,D,2020-01-20T12:50:00Z,9062703,1,3,5
